55,0,-9,14,-2,-1,7,22
20,21,18,9,-2,-2,-6,-17
-21,-27,-20,-8,3,-4,-6,-10
75,12,2,-26,-3,-3,-1,6
21,5,-7,16,2,4,2,5
-75,3,15,27,-1,-5,-5,-12
-54,-9,-10,-54,-12,-2,-3,-13
56,-8,-25,-5,6,4,5,32
-67,-8,-1,2,-3,-3,-1,5
-40,-13,10,14,0,-4,-8,-18
-2,-3,4,38,-2,-2,-3,2
-3,-7,-17,-43,-1,-4,-3,-6
51,1,-4,19,-6,2,-1,1
9,5,-3,-44,-5,-1,4,-1
-25,-4,-2,-7,0,-3,-4,-5
0,-9,18,27,2,6,9,3
-27,0,-6,4,-2,-6,-16,-14
17,12,8,1,5,4,6,5
-40,0,4,12,-1,-1,-4,-4
55,1,-6,-14,-5,-8,-10,-12
6,3,5,-3,-1,1,7,3
-23,-7,8,-6,-4,-1,-4,-12
36,0,14,64,-1,0,-2,4
-8,0,-13,-46,9,4,5,3
-22,1,2,2,-1,1,4,0
-63,-8,8,-3,0,-6,-10,-1
58,9,14,45,0,3,6,5
21,1,-27,-47,-7,-2,-6,-1
53,-7,-4,19,4,-5,-4,-8
6,7,-4,-13,3,3,6,6
-40,-6,2,-6,-1,-2,-2,-1
31,5,8,31,-2,1,2,-28
-32,-25,-3,-8,-1,1,2,-11
-41,12,9,2,-3,-2,-3,-8
-10,-7,-12,-19,5,-5,2,-7
-16,-6,13,13,-7,-9,-9,-2
-11,7,-3,8,-3,-2,-3,18
91,18,1,-8,-2,4,1,4
-74,-22,-18,-49,-3,-2,-4,-5
2,8,16,10,-1,-1,4,2
53,-1,-13,-4,-4,0,0,4
-74,-1,-9,0,7,6,4,12
17,5,-4,-10,4,-5,-5,6
38,2,4,23,3,0,-3,3
-43,-15,3,-11,-6,-2,-2,-7
10,-4,-1,21,3,1,0,8
11,6,0,3,-4,-1,1,-4
-37,-6,-11,-9,1,-1,-1,-5
-2,19,16,14,-3,2,0,4
13,-14,-12,-15,4,2,5,-8
72,12,15,6,-3,-1,-2,-2
38,-4,14,34,-2,1,-2,3
-18,-10,-27,-70,-10,-11,-6,-2
-2,8,24,34,-7,-2,-3,6
-24,-14,-7,-36,5,5,6,3
11,16,7,21,4,6,10,2
-2,-5,3,-7,2,-3,-3,-7
62,-3,2,7,-3,-2,-3,-2
-58,-9,3,8,-4,0,1,-6
7,2,2,8,5,3,3,2
13,9,3,-4,-4,5,4,8
-9,-8,-1,22,4,-7,-3,-2
29,-1,-18,-37,-3,-2,-1,-2
-21,1,15,32,-6,-4,-8,-10
31,-2,-12,-27,1,-2,1,-2
10,0,-13,4,5,3,1,0
-33,-11,1,2,-6,0,-2,-7
-49,-4,-6,-21,-4,-6,-6,10
8,6,-1,10,-1,-1,0,9
-30,4,11,1,-7,-4,-7,6
70,1,2,17,14,3,3,-7
-55,-11,-7,-18,-6,-3,-2,6
-75,-11,4,29,1,-6,-8,-12
-35,-17,-15,-24,-1,-1,-1,2
36,11,11,37,1,1,0,14
-23,-11,-16,-29,8,0,2,8
50,4,7,-12,-2,-4,-5,-6
-26,5,12,15,-2,3,3,7
-18,-12,-16,-9,-5,-3,-4,-10
61,5,8,27,-3,-4,-3,2
-13,-12,-3,14,1,0,-1,-9
9,2,-4,-50,-9,-5,-2,-6
26,11,-1,11,2,4,2,-1
29,-6,-16,-33,-3,0,0,-4
-52,-20,9,22,0,0,-1,-9
-29,-1,4,7,-2,1,-4,3
62,16,7,-15,-2,2,3,5
-46,-23,-11,-9,-8,-7,-6,-12
26,1,9,32,-5,2,2,5
-30,2,-16,-13,3,2,8,5
