-5,-4,-4,-3,-2,-3,-1,-2
0,1,19,5,0,-1,-1,2
0,35,-20,-5,-2,-2,-2,-2
-6,-52,20,0,-4,-3,-3,-5
-3,-5,-24,-8,-2,-2,-1,0
1,-1,1,-3,0,0,-1,0
1,3,6,5,2,0,-4,-8
4,19,25,3,0,-2,1,8
2,3,-6,-4,-2,0,-4,-11
3,-13,-11,-3,-2,1,-1,-1
-5,-4,5,2,0,2,-1,-2
-1,6,-8,-2,-2,-1,-2,-6
3,-3,1,-3,0,-1,-3,1
-2,7,-11,-2,-3,-4,-2,3
2,-2,18,2,-1,-1,0,1
-2,-5,-27,-7,-3,-2,-1,-6
-2,2,11,6,1,2,0,2
-2,0,-15,-3,1,1,-2,-1
1,-7,13,0,-1,-2,-2,3
-8,7,11,0,-2,0,1,-4
2,0,-11,-2,-1,4,0,-3
-5,-2,0,-4,-2,-4,-2,-6
2,-4,-2,-2,-1,-1,5,9
-2,3,0,-3,-1,-3,-8,-7
8,6,14,4,0,0,2,-11
-15,-1,23,3,-1,-1,-5,-23
-10,-20,-44,-9,-4,-2,-1,-10
5,5,14,-5,-3,-3,0,14
0,-13,-5,4,-2,0,5,-5
0,-10,-6,9,6,4,-9,6
2,1,2,-3,2,2,-1,-2
1,-1,-8,0,0,1,8,11
-3,1,-1,-4,-1,-4,-17,-9
6,7,5,-2,-3,0,6,10
-6,-4,0,0,-4,-4,-4,2
-1,1,13,-1,0,-1,1,5
-6,3,-12,-2,-1,-1,-4,-8
-9,-13,-9,-3,-4,-4,2,-10
2,-4,2,2,0,2,20,7
0,-2,20,0,0,0,-29,-5
-4,-15,-44,-1,-4,-5,0,12
4,4,12,-3,-3,-2,-4,9
-5,1,9,-3,0,1,6,-3
0,2,-8,7,0,1,-3,-7
-3,11,27,-3,1,1,1,0
11,-4,-46,-9,-6,-4,-20,-5
-16,-5,-1,-1,-4,-6,13,-15
-6,13,11,3,2,-3,-33,-4
-9,-7,0,-3,-2,-3,21,-35
12,11,5,3,4,4,23,12
0,-2,1,-5,-4,-1,-16,-12
-18,-9,-27,-4,-3,-1,20,-7
3,5,9,-3,-2,-3,-27,-1
1,7,10,-2,-2,3,32,10
-12,-9,-6,4,3,-5,16,-5
8,-10,-18,-4,0,2,8,4
-6,-2,19,-7,-2,0,-31,2
-2,9,16,12,2,5,49,16
8,3,-11,-3,-5,-2,-63,20
-1,7,-2,3,-4,-8,2,-34
0,-10,2,9,2,3,25,-7
-2,-3,-10,-7,-1,5,-13,-5
28,5,15,-3,-3,-11,-6,7
4,3,-4,-3,5,8,-2,10
4,7,0,2,-3,-7,28,24
-9,-7,11,3,-4,-6,-67,-28
